,kod,year_month,kolichestvo,summa
3961,00004122,2024-01,2.0,1080.0
3962,00004122,2024-04,2.0,1080.0
3963,00004122,2024-05,1.0,600.0
3964,00004122,2024-06,3.0,2040.0
3965,00004122,2024-07,1.0,680.0
3966,00004122,2024-08,1.0,680.0
3967,00004123,2023-02,1.0,500.0
3968,00004123,2023-04,1.0,400.0
3969,00004123,2023-05,1.0,0.0
3970,00004123,2024-05,1.0,870.0
3971,00004123,2024-08,1.0,870.0
3972,00004124,2023-02,1.0,0.0
3973,00004124,2023-03,1.0,0.0
3974,00004124,2023-05,2.0,0.0
3975,00004124,2023-11,1.0,0.0
3976,00004124,2024-01,1.0,0.0
3977,00004124,2024-08,1.0,0.0
3979,00004126,2023-02,1.0,585.0
3980,00004127,2023-02,1.0,0.0
3981,00004127,2023-05,1.0,0.0
3982,00004128,2023-02,16.0,0.0
3983,00004128,2023-06,16.0,0.0
3984,00004128,2024-09,1.0,230.0
3986,00004130,2024-07,1.0,0.0
3987,00004131,2023-03,4.0,0.0
3988,00004131,2023-05,4.0,0.0
3989,00004131,2023-06,8.0,0.0
3990,00004131,2023-07,4.0,0.0
3991,00004131,2023-09,4.0,0.0
3992,00004131,2023-12,5.0,390.0
3993,00004131,2024-01,4.0,390.0
3994,00004131,2024-02,4.0,0.0
3995,00004131,2024-05,4.0,0.0
4004,00004139,2023-11,1.0,50.0
4005,00004139,2024-09,1.0,60.0
4023,00004152,2023-03,1.0,0.0
4024,00004152,2023-10,1.0,0.0
4025,00004152,2023-11,1.0,0.0
4026,00004153,2023-02,10.0,0.0
4027,00004153,2023-03,13.0,3070.0
4028,00004153,2023-04,22.0,2550.0
4029,00004153,2023-05,35.0,1840.0
4030,00004153,2023-06,20.0,6440.0
4031,00004153,2023-07,19.0,2760.0
4032,00004153,2023-08,32.0,0.0
4033,00004153,2023-09,12.0,0.0
4034,00004153,2023-10,16.0,0.0
4035,00004153,2023-11,17.0,0.0
4036,00004153,2023-12,10.0,0.0
4037,00004153,2024-01,13.0,0.0
4038,00004153,2024-02,14.0,0.0
4039,00004153,2024-03,27.0,0.0
4040,00004153,2024-04,21.0,0.0
4041,00004153,2024-05,14.0,0.0
4042,00004153,2024-06,29.0,0.0
4043,00004153,2024-07,41.0,0.0
4044,00004153,2024-08,22.0,0.0
4045,00004153,2024-09,35.0,0.0
4046,00004153,2024-10,5.0,0.0
4049,00004156,2023-02,1.0,600.0
4050,00004157,2023-02,1.0,550.0
4052,00004159,2023-02,1.0,0.0
4060,00004165,2023-02,1.0,420.0
4061,00004165,2023-05,4.0,1760.0
4062,00004165,2023-06,5.0,1810.0
4063,00004165,2023-07,5.0,1850.0
4064,00004165,2023-08,5.0,2250.0
4065,00004165,2023-09,3.0,1290.0
4066,00004165,2023-10,1.0,430.0
4067,00004165,2023-11,1.0,450.0
4068,00004165,2023-12,1.0,430.0
4069,00004165,2024-01,1.0,380.0
4070,00004165,2024-03,2.0,840.0
4071,00004165,2024-04,3.0,1240.0
4072,00004165,2024-05,3.0,1260.0
4073,00004165,2024-06,4.0,1710.0
4074,00004165,2024-07,5.0,1900.0
4075,00004165,2024-08,3.0,1110.0
4076,00004165,2024-09,2.0,800.0
4079,00004168,2023-04,1.0,290.0
4080,00004168,2024-01,1.0,300.0
4085,00004175,2023-06,1.0,520.0
4086,00004175,2024-01,1.0,530.0
4094,00004185,2023-08,1.0,180.0
4095,00004185,2023-09,1.0,200.0
4096,00004185,2024-09,1.0,200.0
4099,00004188,2023-03,1.0,900.0
4100,00004188,2024-02,1.0,870.0
4101,00004188,2024-06,1.0,870.0
4104,00004193,2023-07,1.0,0.0
4105,00004193,2024-07,1.0,0.0
4106,00004193,2024-08,1.0,0.0
4114,00004197,2023-03,2.0,0.0
4115,00004197,2023-05,4.0,0.0
4116,00004197,2023-11,1.0,0.0
4117,00004197,2024-03,7.0,0.0
4118,00004199,2023-02,1.0,0.0
4119,00004199,2023-03,3.0,0.0
4120,00004199,2023-04,2.0,0.0
4121,00004199,2023-05,1.0,0.0
4122,00004199,2023-08,2.0,0.0
4123,00004199,2023-12,1.0,0.0
4124,00004199,2024-06,1.0,0.0
4125,00004199,2024-08,1.0,0.0
4126,00004199,2024-09,1.0,0.0
4127,00004199,2024-10,1.0,0.0
4129,00004202,2023-12,1.0,0.0
4130,00004202,2024-08,1.0,0.0
4131,00004203,2023-12,1.0,390.0
4132,00004203,2024-07,1.0,300.0
4133,00004203,2024-09,1.0,330.0
4145,00004209,2023-06,1.0,0.0
4146,00004209,2023-07,1.0,0.0
4147,00004209,2023-09,3.0,0.0
4148,00004209,2023-10,3.0,0.0
4149,00004209,2023-12,1.0,0.0
4150,00004209,2024-01,5.0,0.0
4151,00004209,2024-02,2.0,0.0
4152,00004209,2024-03,4.0,0.0
4153,00004209,2024-05,3.0,0.0
4154,00004209,2024-06,4.0,0.0
4155,00004209,2024-07,1.0,0.0
4156,00004209,2024-08,4.0,0.0
4157,00004209,2024-09,3.0,0.0
4158,00004209,2024-10,3.0,0.0
4165,00004214,2023-06,1.0,0.0
4166,00004214,2023-08,1.0,0.0
4167,00004214,2023-11,1.0,0.0
4168,00004214,2024-10,1.0,0.0
4169,00004215,2023-03,1.0,790.0
4170,00004215,2023-09,1.0,630.0
4171,00004217,2023-06,1.0,0.0
4172,00004217,2023-10,1.0,0.0
4173,00004220,2023-06,1.0,0.0
4174,00004220,2023-10,1.0,0.0
4180,00004228,2023-03,1.0,850.0
4181,00004228,2023-04,2.0,1680.0
4182,00004228,2023-08,1.0,900.0
4183,00004228,2023-10,1.0,900.0
4184,00004228,2023-11,1.0,900.0
4185,00004228,2024-01,1.0,900.0
4187,00004230,2023-06,1.0,100.0
4188,00004230,2023-09,7.0,310.0
4189,00004231,2024-09,1.0,120.0
4195,00004236,2023-03,1.0,0.0
4196,00004236,2023-06,1.0,385.0
4197,00004237,2023-03,1.0,0.0
4198,00004237,2024-02,1.0,0.0
4204,00004245,2023-09,1.0,790.0
4205,00004245,2023-12,1.0,700.0
4206,00004245,2024-06,1.0,790.0
4209,00004250,2023-03,2.0,0.0
4210,00004250,2024-09,1.0,0.0
4211,00004252,2023-04,1.0,0.0
4212,00004252,2023-05,2.0,0.0
4213,00004252,2023-06,2.0,0.0
4214,00004252,2023-09,1.0,0.0
4215,00004252,2023-11,1.0,0.0
4216,00004252,2024-01,1.0,0.0
4217,00004252,2024-03,1.0,0.0
4218,00004252,2024-05,1.0,0.0
4219,00004252,2024-08,1.0,0.0
4220,00004252,2024-09,1.0,0.0
4221,00004253,2023-09,1.0,0.0
4222,00004253,2023-10,1.0,0.0
4223,00004254,2023-03,1.0,0.0
4224,00004254,2023-05,1.0,0.0
4225,00004254,2023-06,1.0,0.0
4226,00004254,2023-07,1.0,0.0
4227,00004254,2023-08,1.0,0.0
4228,00004254,2023-12,2.0,0.0
4229,00004254,2024-02,1.0,0.0
4230,00004254,2024-04,2.0,0.0
4231,00004254,2024-05,1.0,0.0
4232,00004254,2024-06,1.0,0.0
4233,00004254,2024-07,1.0,0.0
4234,00004254,2024-08,1.0,0.0
4235,00004254,2024-10,1.0,0.0
4236,00004258,2023-10,1.0,0.0
4237,00004258,2024-06,1.0,0.0
4241,00004261,2023-03,2.0,0.0
4242,00004261,2023-04,3.0,0.0
4243,00004261,2023-07,1.0,0.0
4244,00004261,2023-09,4.0,0.0
4245,00004261,2024-04,1.0,0.0
4246,00004261,2024-06,4.0,0.0
4247,00004261,2024-07,1.0,0.0
4248,00004261,2024-10,1.0,0.0
4251,00004264,2024-03,1.0,0.0
4252,00004264,2024-06,1.0,0.0
4254,00004266,2023-05,1.0,500.0
4255,00004266,2023-06,1.0,500.0
4256,00004266,2023-10,1.0,500.0
4257,00004266,2024-03,1.0,550.0
4258,00004266,2024-06,2.0,1100.0
4259,00004266,2024-08,1.0,500.0
4260,00004266,2024-09,1.0,510.0
4261,00004267,2023-12,1.0,0.0
4262,00004268,2023-10,1.0,0.0
4263,00004268,2024-02,1.0,0.0
4264,00004268,2024-04,1.0,0.0
4265,00004269,2023-11,1.0,0.0
4268,00004273,2023-05,1.0,0.0
4269,00004273,2023-09,1.0,0.0
4270,00004273,2024-07,1.0,0.0
4271,00004273,2024-10,1.0,0.0
4272,00004274,2023-07,1.0,0.0
4273,00004274,2023-08,1.0,0.0
4274,00004274,2024-06,1.0,0.0
4291,00004291,2023-09,1.0,460.0
4292,00004291,2024-05,1.0,690.0
4293,00004291,2024-06,1.0,640.0
4294,00004292,2023-04,1.0,0.0
4295,00004292,2023-07,1.0,0.0
4296,00004292,2024-09,1.0,0.0
4308,00004297,2023-04,4.0,0.0
4309,00004297,2023-07,2.0,0.0
4310,00004297,2023-08,2.0,0.0
4311,00004297,2023-09,2.0,0.0
4312,00004297,2023-10,2.0,0.0
4313,00004297,2023-11,4.0,0.0
4314,00004297,2024-03,2.0,0.0
4315,00004297,2024-08,2.0,0.0
4316,00004297,2024-10,2.0,0.0
4320,00004300,2023-04,1.0,0.0
4321,00004300,2023-10,1.0,0.0
4322,00004300,2023-11,-1.0,0.0
4323,00004301,2023-08,1.0,0.0
4331,00004308,2023-04,1.0,0.0
4332,00004308,2023-06,1.0,0.0
4333,00004308,2024-01,1.0,0.0
4334,00004308,2024-05,1.0,0.0
4339,00004312,2023-04,1.0,420.0
4340,00004312,2023-07,1.0,520.0
4341,00004312,2023-08,1.0,540.0
4342,00004312,2023-09,1.0,540.0
4343,00004312,2024-01,1.0,500.0
4344,00004312,2024-04,1.0,500.0
4345,00004313,2023-04,1.0,220.0
4346,00004313,2023-08,1.0,200.0
4347,00004313,2023-09,1.0,240.0
4348,00004313,2024-05,1.0,190.0
4349,00004314,2023-10,1.0,0.0
4353,00004317,2023-10,1.0,0.0
4354,00004318,2023-10,1.0,0.0
4357,00004321,2023-09,2.0,0.0
4358,00004321,2024-09,1.0,0.0
4359,00004322,2023-03,1.0,0.0
4360,00004322,2023-09,1.0,0.0
4362,00004325,2023-03,2.0,0.0
4363,00004325,2024-06,2.0,0.0
4364,00004325,2024-08,1.0,780.0
4365,00004325,2024-10,2.0,1560.0
4369,00004327,2023-04,1.0,0.0
4370,00004328,2024-03,1.0,0.0
4371,00004328,2024-06,1.0,0.0
4374,00004330,2023-03,2.0,900.0
4375,00004330,2023-04,5.0,2070.0
4376,00004330,2023-05,4.0,1720.0
4377,00004330,2023-06,6.0,2580.0
4378,00004330,2023-07,3.0,0.0
4379,00004330,2023-08,5.0,2250.0
4380,00004330,2023-11,5.0,1700.0
4381,00004330,2023-12,1.0,340.0
4382,00004330,2024-01,3.0,1020.0
4383,00004330,2024-02,2.0,680.0
4384,00004330,2024-04,3.0,1020.0
4385,00004330,2024-06,1.0,340.0
4386,00004330,2024-08,4.0,1360.0
4387,00004330,2024-09,3.0,1140.0
4394,00004337,2023-06,2.0,0.0
4395,00004337,2024-05,2.0,0.0
4398,00004339,2023-04,1.0,0.0
4399,00004339,2023-05,1.0,930.0
4400,00004339,2023-10,1.0,580.0
4401,00004339,2023-12,0.0,0.0
4402,00004339,2024-01,1.0,600.0
4403,00004339,2024-07,1.0,0.0
4404,00004339,2024-10,1.0,0.0
4409,00004343,2023-06,1.0,490.0
4410,00004343,2023-11,1.0,510.0
4411,00004344,2023-03,1.0,0.0
4412,00004344,2023-06,2.0,0.0
4413,00004344,2023-07,1.0,0.0
4414,00004344,2023-09,2.0,0.0
4415,00004344,2023-11,1.0,0.0
4416,00004344,2024-01,2.0,0.0
4417,00004344,2024-07,1.0,0.0
4418,00004344,2024-09,2.0,0.0
4423,00004349,2024-05,2.0,0.0
4424,00004350,2023-04,1.0,230.0
4425,00004350,2023-05,1.0,250.0
4426,00004350,2023-07,1.0,190.0
4427,00004350,2023-10,1.0,190.0
4428,00004350,2023-11,1.0,190.0
4429,00004350,2024-05,2.0,380.0
4430,00004351,2023-05,2.0,0.0
4431,00004351,2023-11,2.0,0.0
4432,00004351,2024-01,2.0,0.0
4433,00004351,2024-04,1.0,0.0
4434,00004353,2024-04,2.0,0.0
4435,00004354,2023-04,2.0,600.0
4439,00004358,2023-06,1.0,270.0
4440,00004358,2023-08,1.0,270.0
4441,00004358,2023-11,1.0,300.0
4442,00004358,2024-05,1.0,260.0
4443,00004359,2023-04,1.0,470.0
4444,00004359,2024-05,1.0,520.0
4445,00004359,2024-09,1.0,460.0
4451,00004364,2023-06,1.0,0.0
4452,00004364,2023-07,1.0,0.0
4453,00004364,2024-03,1.0,0.0
4454,00004364,2024-04,1.0,0.0
4455,00004365,2023-04,1.0,530.0
4456,00004365,2023-05,3.0,530.0
4457,00004365,2023-06,1.0,500.0
4458,00004365,2023-08,1.0,700.0
4459,00004365,2023-11,2.0,1400.0
4460,00004365,2024-06,1.0,700.0
4467,00004370,2023-09,1.0,0.0
4472,00004376,2023-06,4.0,0.0
4474,00004380,2024-03,1.0,0.0
4475,00004381,2023-06,2.0,1040.0
4476,00004381,2023-08,1.0,540.0
4477,00004381,2023-09,1.0,540.0
4478,00004381,2023-10,2.0,940.0
4479,00004381,2023-11,1.0,460.0
4480,00004381,2024-07,1.0,470.0
4487,00004388,2023-04,1.0,0.0
4488,00004388,2023-11,1.0,0.0
4489,00004388,2024-05,1.0,0.0
4490,00004388,2024-06,1.0,0.0
4491,00004388,2024-07,1.0,0.0
4493,00004390,2023-04,1.0,420.0
4495,00004392,2023-06,1.0,330.0
4496,00004392,2023-08,1.0,360.0
4497,00004392,2024-04,1.0,270.0
4498,00004392,2024-06,1.0,280.0
4500,00004394,2023-07,2.0,0.0
4504,00004400,2023-07,1.0,0.0
4505,00004400,2023-10,2.0,0.0
4506,00004400,2024-02,2.0,0.0
4521,00004409,2023-05,1.0,0.0
4522,00004409,2023-06,2.0,0.0
4523,00004409,2023-12,1.0,0.0
4524,00004409,2024-04,1.0,0.0
4533,00004417,2023-04,8.0,280.0
4534,00004417,2023-10,1.0,35.0
4535,00004417,2023-12,1.0,35.0
4536,00004417,2024-03,2.0,60.0
4537,00004417,2024-04,1.0,30.0
4538,00004417,2024-05,8.0,240.0
4539,00004417,2024-07,1.0,30.0
4540,00004417,2024-10,3.0,90.0
4541,00004418,2023-07,8.0,1200.0
4542,00004418,2023-08,6.0,900.0
4543,00004418,2023-09,10.0,2000.0
4544,00004418,2024-01,3.0,720.0
4545,00004419,2023-11,1.0,0.0
4552,00004426,2023-04,1.0,150.0
4556,00004431,2023-05,1.0,0.0
4557,00004431,2024-01,1.0,0.0
4558,00004432,2023-05,1.0,0.0
4559,00004433,2023-10,8.0,0.0
4560,00004433,2023-12,5.0,0.0
4561,00004433,2024-02,4.0,0.0
4563,00004435,2024-04,1.0,130.0
4564,00004435,2024-05,1.0,130.0
4565,00004436,2023-04,1.0,370.0
4566,00004436,2023-06,2.0,1300.0
4567,00004436,2023-11,1.0,580.0
4568,00004436,2024-02,1.0,580.0
4569,00004436,2024-04,2.0,1160.0
4570,00004436,2024-05,1.0,700.0
4571,00004436,2024-06,1.0,700.0
4572,00004436,2024-07,1.0,900.0
4576,00004439,2023-05,1.0,0.0
4577,00004439,2023-08,1.0,0.0
4578,00004440,2023-04,1.0,0.0
4581,00004443,2023-04,4.0,0.0
4582,00004443,2023-11,4.0,0.0
4583,00004443,2024-02,4.0,0.0
4584,00004443,2024-08,4.0,0.0
4585,00004443,2024-09,4.0,0.0
4586,00004444,2023-05,1.0,0.0
4587,00004444,2024-06,1.0,0.0
4588,00004445,2023-05,1.0,0.0
4589,00004445,2023-11,1.0,0.0
4590,00004445,2023-12,1.0,0.0
4591,00004445,2024-02,1.0,0.0
4592,00004445,2024-06,1.0,0.0
4593,00004445,2024-09,1.0,0.0
4594,00004445,2024-10,1.0,0.0
4598,00004453,2023-11,1.0,0.0
4599,00004453,2024-03,1.0,0.0
4600,00004454,2023-11,1.0,0.0
4601,00004454,2024-03,1.0,0.0
4602,00004455,2023-06,4.0,80.0
4603,00004455,2024-01,4.0,80.0
4604,00004456,2023-07,1.0,0.0
4605,00004456,2024-01,1.0,0.0
4606,00004456,2024-07,0.0,0.0
4607,00004457,2024-01,1.0,0.0
4609,00004459,2023-06,1.0,250.0
4610,00004459,2023-07,1.0,260.0
4611,00004459,2023-08,2.0,530.0
4612,00004459,2023-09,2.0,540.0
4613,00004459,2023-10,1.0,270.0
4614,00004459,2023-11,4.0,1080.0
4615,00004459,2024-01,1.0,270.0
4616,00004459,2024-03,1.0,270.0
4617,00004459,2024-04,3.0,820.0
4618,00004459,2024-05,4.0,1120.0
4619,00004459,2024-06,1.0,270.0
4620,00004459,2024-08,4.0,1080.0
4621,00004459,2024-09,3.0,810.0
4622,00004459,2024-10,2.0,580.0
4623,00004460,2023-05,2.0,0.0
4624,00004460,2023-07,6.0,0.0
4625,00004460,2023-09,2.0,0.0
4626,00004460,2024-06,4.0,0.0
4627,00004460,2024-07,2.0,0.0
4628,00004460,2024-08,2.0,0.0
4629,00004460,2024-09,8.0,0.0
4639,00004467,2023-05,1.0,0.0
4640,00004467,2023-11,1.0,0.0
4641,00004467,2023-12,1.0,0.0
4642,00004467,2024-02,1.0,0.0
4643,00004467,2024-03,1.0,0.0
4644,00004467,2024-06,1.0,0.0
4645,00004467,2024-08,2.0,0.0
4646,00004467,2024-10,1.0,0.0
4647,00004469,2023-04,1.0,0.0
4648,00004469,2023-05,2.0,0.0
4649,00004469,2023-07,1.0,0.0
4650,00004469,2023-11,1.0,0.0
4651,00004469,2024-02,1.0,0.0
4652,00004469,2024-05,1.0,0.0
4653,00004469,2024-06,1.0,0.0
4654,00004469,2024-08,2.0,0.0
4655,00004469,2024-10,1.0,0.0
4657,00004471,2023-05,1.0,0.0
4658,00004472,2023-05,1.0,550.0
4659,00004472,2023-06,1.0,500.0
4660,00004472,2023-07,5.0,1500.0
4661,00004472,2023-08,4.0,2000.0
4662,00004472,2023-09,5.0,2500.0
4663,00004472,2023-10,1.0,620.0
4664,00004472,2023-12,2.0,1240.0
4665,00004472,2024-01,5.0,1240.0
4666,00004472,2024-02,4.0,2480.0
4667,00004472,2024-03,1.0,510.0
4668,00004472,2024-04,1.0,490.0
4669,00004472,2024-05,4.0,1960.0
4670,00004472,2024-06,7.0,3430.0
4671,00004472,2024-07,2.0,1080.0
4672,00004472,2024-08,3.0,1620.0
4673,00004472,2024-09,6.0,3240.0
4674,00004472,2024-10,1.0,540.0
4675,00004473,2023-06,2.0,0.0
4676,00004473,2023-09,1.0,0.0
4677,00004473,2024-05,2.0,0.0
4678,00004473,2024-06,2.0,0.0
4679,00004474,2023-10,1.0,0.0
4680,00004474,2024-01,1.0,0.0
4681,00004474,2024-03,1.0,0.0
4682,00004475,2023-10,1.0,0.0
4683,00004475,2024-01,1.0,0.0
4684,00004475,2024-03,1.0,0.0
4685,00004476,2023-05,1.0,540.0
4686,00004476,2023-06,2.0,1020.0
4687,00004476,2023-07,2.0,960.0
4688,00004476,2023-08,1.0,390.0
4689,00004476,2023-10,1.0,390.0
4690,00004476,2024-02,1.0,390.0
4691,00004476,2024-06,1.0,450.0
4692,00004477,2023-11,2.0,0.0
4693,00004477,2024-08,2.0,0.0
4694,00004478,2023-05,1.0,120.0
4695,00004478,2023-10,1.0,120.0
4701,00004484,2023-05,1.0,0.0
4704,00004487,2023-05,4.0,800.0
4707,00004491,2023-09,1.0,0.0
4708,00004491,2023-11,2.0,0.0
4709,00004493,2023-12,2.0,0.0
4710,00004493,2024-04,1.0,0.0
4711,00004493,2024-09,1.0,0.0
4717,00004499,2023-06,2.0,700.0
4718,00004499,2023-11,1.0,260.0
4719,00004499,2024-07,1.0,260.0
4720,00004501,2023-06,2.0,960.0
4721,00004501,2023-07,1.0,550.0
4722,00004501,2023-09,2.0,0.0
4723,00004501,2023-11,2.0,1560.0
4724,00004501,2024-03,1.0,730.0
4725,00004501,2024-05,1.0,710.0
4728,00004503,2023-07,1.0,0.0
4729,00004503,2023-09,1.0,0.0
4733,00004508,2024-08,2.0,0.0
4734,00004509,2024-06,1.0,700.0
4736,00004513,2023-07,1.0,0.0
4737,00004513,2024-08,2.0,0.0
4738,00004513,2024-09,2.0,0.0
4755,00004529,2023-06,1.0,0.0
4757,00004531,2023-10,1.0,0.0
4758,00004531,2024-02,1.0,0.0
4759,00004531,2024-03,1.0,0.0
4760,00004531,2024-07,1.0,0.0
4761,00004533,2023-05,1.0,420.0
4762,00004533,2024-01,1.0,480.0
4763,00004533,2024-04,1.0,480.0
4764,00004534,2023-05,5.0,4820.0
4765,00004534,2023-06,1.0,890.0
4766,00004534,2023-07,2.0,1780.0
4767,00004534,2023-08,3.0,2670.0
4768,00004534,2023-10,2.0,0.0
4769,00004534,2023-11,4.0,0.0
4770,00004534,2024-01,1.0,0.0
4771,00004534,2024-03,1.0,830.0
4772,00004534,2024-05,1.0,940.0
4773,00004534,2024-06,3.0,2880.0
4774,00004534,2024-07,1.0,900.0
4775,00004534,2024-08,1.0,0.0
4776,00004534,2024-09,2.0,0.0
4778,00004536,2023-05,6.0,1020.0
4779,00004536,2023-06,14.0,1050.0
4780,00004536,2024-02,1.0,180.0
4781,00004536,2024-03,-1.0,-180.0
4782,00004536,2024-05,1.0,180.0
4787,00004540,2023-05,2.0,0.0
4797,00004545,2023-05,1.0,500.0
4798,00004546,2023-05,1.0,0.0
4799,00004546,2024-10,1.0,0.0
4800,00004547,2024-03,1.0,450.0
4801,00004548,2023-05,1.0,220.0
4802,00004548,2023-06,1.0,230.0
4803,00004548,2023-10,1.0,240.0
4804,00004548,2023-11,3.0,760.0
4805,00004548,2023-12,2.0,500.0
4806,00004548,2024-01,1.0,270.0
4807,00004548,2024-02,2.0,500.0
4808,00004548,2024-03,3.0,840.0
4809,00004548,2024-05,1.0,300.0
4810,00004548,2024-06,1.0,300.0
4811,00004548,2024-07,1.0,300.0
4812,00004549,2023-08,2.0,0.0
4813,00004551,2024-02,2.0,360.0
4827,00004554,2023-05,1.0,750.0
4828,00004554,2023-07,4.0,1500.0
4829,00004554,2023-08,2.0,0.0
4830,00004554,2023-09,2.0,0.0
4831,00004554,2023-11,4.0,0.0
4832,00004554,2024-02,2.0,0.0
4833,00004554,2024-05,4.0,0.0
4834,00004554,2024-06,4.0,0.0
4835,00004554,2024-08,3.0,870.0
4836,00004554,2024-09,2.0,0.0
4837,00004555,2023-08,1.0,870.0
4838,00004555,2024-06,1.0,770.0
4839,00004556,2023-06,2.0,0.0
4842,00004558,2023-05,1.0,0.0
4843,00004558,2023-10,2.0,0.0
4844,00004558,2024-09,1.0,0.0
4845,00004559,2023-06,4.0,0.0
4846,00004559,2024-03,4.0,0.0
4851,00004564,2023-07,1.0,210.0
4852,00004564,2023-11,1.0,270.0
4853,00004564,2023-12,1.0,270.0
4854,00004565,2023-05,1.0,220.0
4855,00004565,2023-07,1.0,220.0
4856,00004565,2023-10,1.0,300.0
4857,00004565,2023-11,1.0,280.0
4858,00004565,2023-12,1.0,280.0
4859,00004565,2024-08,1.0,300.0
4860,00004566,2023-10,1.0,250.0
4861,00004566,2024-07,2.0,600.0
4862,00004567,2024-07,1.0,340.0
4863,00004567,2024-09,1.0,300.0
4864,00004568,2023-10,1.0,360.0
4865,00004568,2023-12,1.0,350.0
4866,00004569,2023-07,1.0,300.0
4867,00004569,2023-12,1.0,370.0
4868,00004569,2024-07,1.0,390.0
4869,00004569,2024-09,1.0,340.0
4870,00004570,2023-05,1.0,310.0
4871,00004570,2023-07,1.0,310.0
4872,00004570,2023-10,1.0,420.0
4873,00004570,2023-11,1.0,390.0
4874,00004570,2023-12,1.0,390.0
4877,00004574,2023-09,2.0,0.0
4878,00004574,2024-09,1.0,520.0
4880,00004576,2023-09,1.0,0.0
4881,00004576,2024-02,1.0,0.0
4882,00004576,2024-05,1.0,0.0
4883,00004576,2024-08,1.0,0.0
4884,00004577,2023-09,1.0,0.0
4885,00004577,2024-02,1.0,0.0
4886,00004577,2024-05,1.0,0.0
4887,00004577,2024-08,1.0,0.0
4893,00004584,2023-06,1.0,0.0
4894,00004584,2023-07,1.0,0.0
4895,00004584,2023-08,1.0,0.0
4896,00004584,2024-02,1.0,0.0
4897,00004585,2024-07,1.0,0.0
4898,00004585,2024-08,1.0,0.0
4899,00004586,2023-06,2.0,0.0
4900,00004586,2023-07,1.0,0.0
4901,00004586,2023-08,3.0,0.0
4902,00004586,2024-04,1.0,0.0
4905,00004589,2023-06,1.0,610.0
4906,00004589,2023-07,1.0,570.0
4907,00004589,2023-08,1.0,600.0
4908,00004589,2024-07,2.0,1280.0
4910,00004592,2023-09,1.0,850.0
4911,00004592,2024-06,1.0,850.0
4912,00004593,2024-06,1.0,390.0
4913,00004595,2023-12,1.0,400.0
4914,00004595,2024-04,1.0,400.0
4915,00004596,2024-09,2.0,0.0
4917,00004598,2023-09,1.0,0.0
4918,00004598,2024-05,1.0,0.0
4921,00004600,2024-05,1.0,0.0
4923,00004602,2023-05,2.0,0.0
4924,00004604,2023-05,1.0,0.0
4925,00004604,2023-06,1.0,0.0
4926,00004604,2023-08,1.0,0.0
4927,00004604,2024-03,1.0,0.0
4928,00004604,2024-08,1.0,0.0
4929,00004604,2024-09,1.0,0.0
4932,00004607,2023-07,2.0,0.0
4933,00004607,2023-08,3.0,625.0
4934,00004607,2023-11,4.0,1560.0
4935,00004607,2023-12,3.0,780.0
4936,00004607,2024-04,1.0,560.0
4937,00004607,2024-05,2.0,1120.0
4938,00004607,2024-06,2.0,0.0
4939,00004607,2024-08,1.0,640.0
4956,00004613,2023-08,1.0,380.0
4957,00004613,2023-10,1.0,450.0
4958,00004613,2023-11,1.0,430.0
4959,00004613,2024-01,1.0,410.0
4960,00004613,2024-02,1.0,390.0
4961,00004613,2024-05,1.0,400.0
4962,00004613,2024-09,0.0,0.0
4963,00004613,2024-10,1.0,450.0
4968,00004618,2023-10,1.0,0.0
4969,00004618,2024-01,1.0,0.0
4970,00004618,2024-06,1.0,0.0
4971,00004618,2024-07,1.0,0.0
4972,00004618,2024-08,1.0,0.0
4981,00004625,2023-09,1.0,0.0
4982,00004625,2024-02,1.0,0.0
4983,00004626,2024-01,2.0,0.0
4985,00004628,2023-06,8.0,2160.0
4986,00004628,2023-07,2.0,480.0
4987,00004628,2023-08,5.0,1200.0
4988,00004628,2023-10,1.0,240.0
4989,00004628,2023-11,2.0,480.0
4990,00004628,2024-03,3.0,720.0
4991,00004628,2024-05,11.0,2640.0
4992,00004628,2024-07,2.0,640.0
4993,00004628,2024-08,6.0,640.0
4994,00004628,2024-09,4.0,1520.0
4995,00004629,2024-06,1.0,0.0
4996,00004631,2023-08,2.0,0.0
4997,00004631,2024-02,2.0,0.0
4998,00004631,2024-07,2.0,0.0
4999,00004633,2023-06,1.0,0.0
5000,00004633,2023-08,2.0,0.0
5004,00004636,2023-07,1.0,790.0
5005,00004636,2024-03,1.0,770.0
5006,00004636,2024-04,2.0,1540.0
5007,00004636,2024-05,3.0,2840.0
5008,00004636,2024-06,2.0,1900.0
5009,00004636,2024-08,2.0,1840.0
5010,00004636,2024-09,1.0,940.0
5011,00004637,2023-10,1.0,0.0
5013,00004640,2023-06,2.0,0.0
5014,00004640,2023-08,1.0,0.0
5015,00004640,2024-03,1.0,0.0
5016,00004640,2024-07,1.0,0.0
5020,00004643,2023-07,1.0,0.0
5021,00004643,2023-09,1.0,0.0
5027,00004650,2023-11,2.0,0.0
5028,00004650,2024-03,2.0,0.0
5029,00004650,2024-06,2.0,0.0
5032,00004656,2024-08,2.0,300.0
5033,00004656,2024-09,1.0,150.0
5034,00004658,2023-09,1.0,0.0
5035,00004658,2024-01,1.0,0.0
5038,00004660,2023-06,1.0,0.0
5039,00004662,2023-06,1.0,380.0
5042,00004665,2024-05,1.0,370.0
5043,00004665,2024-08,1.0,480.0
5045,00004667,2024-06,0.0,0.0
